name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Boston,2016-02-18,34.9,25,30.9,27.3,14.9,21.6,12.3,46.6,0,0,0,,0,0,25.2,19.3,313.1,1026.6,18,9.9,173,14.8,6,,2016-02-18T06:37:10,2016-02-18T17:19:47,0.36,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-02-19,37.1,20.7,28.9,32,9.9,21.1,13.6,53.2,0,0,0,,0,0,17.2,14.9,206.7,1031.4,52.6,9.9,134.5,11.9,6,,2016-02-19T06:35:43,2016-02-19T17:21:04,0.39,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-02-20,59,33.1,46.1,59,24,41.4,34,65.3,0.011,100,4.17,rain,0,0,29,18.3,198.5,1012.4,79.3,9.8,148.5,12.9,6,,2016-02-20T06:34:15,2016-02-20T17:22:20,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-02-21,53.1,43,48.8,53.1,38.8,45.2,31.1,50.8,0,0,0,,0,0,25.2,17.1,278.4,1010.4,74.3,9.9,133.9,11.4,6,,2016-02-21T06:32:46,2016-02-21T17:23:36,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-02-22,42.1,29.7,37.2,37.2,23,31.4,22.7,55.7,0,0,0,,0,0,20.8,13.7,40.3,1019.9,50.2,9.9,180.6,15.6,7,,2016-02-22T06:31:16,2016-02-22T17:24:51,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-02-23,38,26.8,33.2,35,19.5,25.5,21.1,61.2,0,0,0,,0,0,20.8,19.4,78.7,1029.9,75.3,9.7,84.4,7.4,3,,2016-02-23T06:29:46,2016-02-23T17:26:06,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-02-24,55.3,37.1,41.1,55.3,28.2,35,40.3,97.4,0.557,100,79.17,rain,0,0,28.9,21.8,50.3,1016.2,100,3,46.4,4.1,2,,2016-02-24T06:28:14,2016-02-24T17:27:21,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-02-25,61.2,42.1,53.5,61.2,33.9,51.2,47.9,82.2,0.807,100,41.67,rain,0,0,46.3,34.4,203.8,990.5,92.8,9.3,110.9,9.6,6,,2016-02-25T06:26:41,2016-02-25T17:28:36,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-02-26,40.9,26.9,35.1,32.4,16.1,24.4,12.3,41.2,0,0,0,,0,0,40,28.5,287.5,1003.9,42.6,9.9,191.9,16.6,7,,2016-02-26T06:25:08,2016-02-26T17:29:50,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-02-27,38.1,20.8,29.7,30.6,9.1,20.5,6.9,38.1,0,0,0,,0,0,31.1,18,248.8,1015.3,39.1,9.9,194.3,16.8,7,,2016-02-27T06:23:33,2016-02-27T17:31:04,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-02-28,57.9,36,45.1,57.9,25.4,39.8,25.5,46.6,0,0,0,,0,0,28.9,20.5,221,1009.6,73.7,9.9,161,13.7,7,,2016-02-28T06:21:58,2016-02-28T17:32:18,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-02-29,63,43,50.1,63,35.5,46.5,33.5,54,0,0,0,,0,0,34.1,22.7,234.8,1002.8,45.9,9.9,130.2,11.3,6,,2016-02-29T06:20:22,2016-02-29T17:33:31,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-01,47.9,35,39.7,42.3,25.5,32.7,17.4,42.5,0,0,0,,0,0,48.3,25,235.1,1016.8,69.6,9.9,192,16.8,7,,2016-03-01T06:18:45,2016-03-01T17:34:44,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-02,52.1,26,41.2,52.1,10.5,33.7,29.3,65.2,0.368,100,33.33,rain,0,0,37.8,27.4,268.1,1003.5,73.1,9.2,88.6,7.7,6,,2016-03-02T06:17:08,2016-03-02T17:35:57,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-03,34.1,20.9,27.2,28.8,9.2,17.9,3.2,36.3,0,0,0,,0,0,32.3,18.3,305.4,1021.4,24.9,9.9,210,18.2,7,,2016-03-03T06:15:30,2016-03-03T17:37:10,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-04,30,26.8,28.3,22.8,12.6,19.1,18.9,69.2,0.011,100,4.17,snow,0,0,30.9,22.7,353.5,1021.2,92.2,7.4,51.3,4.4,2,,2016-03-04T06:13:51,2016-03-04T17:38:22,0.86,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-05,33.2,24.1,29.1,27.8,11.2,20.1,13.2,51.8,0,0,0,,0,0,26.3,18,9,1020.8,64.1,9.9,178.4,15.5,7,,2016-03-05T06:12:12,2016-03-05T17:39:34,0.89,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-06,39.9,29.7,34,39.9,22.9,28.4,14,45.1,0,0,0,,0,0,,11.2,173,1024.6,50.9,9.9,185.3,15.8,7,,2016-03-06T06:10:32,2016-03-06T17:40:46,0.92,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-07,51.1,30.5,41.4,51.1,22.1,35.4,26.9,57.2,0,0,0,,0,0,33,21.7,214.8,1019.8,66.2,9.9,117.3,10.1,4,,2016-03-07T06:08:52,2016-03-07T17:41:57,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-08,47.1,37.6,42.4,44.3,33.2,37.8,32.7,68.6,0,0,0,,0,0,17.2,13.7,109.7,1020.6,28.5,9.9,199.7,17.3,7,,2016-03-08T06:07:11,2016-03-08T17:43:08,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-09,75.9,41,57.9,75.9,35.8,55.8,40.7,57.4,0,0,0,,0,0,28.9,23.6,207.6,1016.5,65.7,9.4,197,16.9,7,,2016-03-09T06:05:30,2016-03-09T17:44:19,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-10,65.9,55.2,61.6,65.9,55.2,61.6,49.1,66.7,0.393,100,45.83,rain,0,0,31.1,23.7,243.6,1012.5,91.3,8.3,132.7,11.4,5,,2016-03-10T06:03:48,2016-03-10T17:45:30,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-11,49.9,42.6,45.2,47.1,35.8,41.8,40,83.9,0.092,100,20.83,rain,0,0,25.3,14.8,25.7,1017.4,69.9,9.2,199.3,17.3,7,,2016-03-11T06:02:06,2016-03-11T17:46:40,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-12,60.1,35.7,46.1,60.1,31.5,43.2,28.8,52.2,0,0,0,,0,0,27.6,19.4,228.8,1021.1,39.3,9.9,220.2,19,8,,2016-03-12T06:00:24,2016-03-12T17:47:51,0.13,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-13,63,47.1,54.2,63,44.9,53.5,26.5,37.4,0,0,0,,0,0,24.1,18.1,308.6,1016,87.1,9.9,218.7,18.2,8,,2016-03-13T06:58:41,2016-03-13T18:49:01,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-14,47.1,38.9,41.5,42,29.6,33.3,33.1,72.6,0.164,100,25,rain,0,0,28.7,21.6,83.6,1024.4,98.1,9.3,81.1,7,2,,2016-03-14T06:56:58,2016-03-14T18:50:11,0.19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-15,45.1,40.9,43,38.4,32.2,35.2,42.1,96.3,1.175,100,83.33,rain,0,0,32.2,23.7,41.9,1012.3,100,2.8,31.8,2.6,1,,2016-03-15T06:55:15,2016-03-15T18:51:20,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-16,48.1,41,43.7,45.1,33.9,38.8,40.6,88.7,0.033,100,8.33,rain,0,0,19.7,13.7,19.7,1010.2,97.6,9.3,68.1,6,2,,2016-03-16T06:53:31,2016-03-16T18:52:30,0.26,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-17,63,43,49.8,63,36.6,47.9,39.3,71.9,0.074,100,16.67,rain,0,0,42.5,27.7,261.2,1007.9,76.4,8.7,174.7,15,7,,2016-03-17T06:51:47,2016-03-17T18:53:39,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-18,52,38.9,46.2,52,30.5,41,30.6,55.4,0.03,100,8.33,rain,0,0,41.4,20.7,271.6,1006,71,9.7,186.2,16.2,7,,2016-03-18T06:50:03,2016-03-18T18:54:48,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-19,45,28.9,36.2,39.3,19.3,28.7,8.8,32.7,0,0,0,,0,0,22.9,14.9,313.4,1017.6,30.6,9.9,237.4,20.5,8,,2016-03-19T06:48:19,2016-03-19T18:55:57,0.37,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-20,35.2,26,31.9,27.3,16.2,23.3,15.3,51.3,0,0,0,,0,0,20.8,16,46.7,1021.4,54.8,9.9,225.1,19.5,8,,2016-03-20T06:46:35,2016-03-20T18:57:06,0.4,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-21,43.1,28.1,34.7,40.5,18.3,27.3,23.7,68.3,0.246,100,45.83,"rain,snow",0,0.1,23,15.8,331.9,1008.6,83.1,6,152.3,13.1,5,,2016-03-21T06:44:51,2016-03-21T18:58:14,0.44,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-22,48.9,33.1,40.3,42.6,23.9,32.5,17.8,41.7,0,0,0,,0,0,31.7,21.7,256,1015.7,31.8,9.9,235.6,20.4,8,,2016-03-22T06:43:07,2016-03-22T18:59:23,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-23,62.1,42.2,48.8,62.1,35.8,44.8,35.2,60.1,0,0,0,,0,0,23.8,19.5,224.5,1014.3,99.2,9.9,116.4,9.9,6,,2016-03-23T06:41:22,2016-03-23T19:00:31,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-24,42.2,37.1,39.4,42.2,27.5,31.3,30.9,72.7,0,0,0,,0,0,26.4,20.5,64.6,1021.7,98.9,7.9,190.9,16.4,7,,2016-03-24T06:39:38,2016-03-24T19:01:39,0.54,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-25,45,37.2,40.2,41.9,30.7,36.2,39.2,96,0.163,100,29.17,rain,0,0,,12.4,34.9,1010.6,100,2.6,115.9,10,4,,2016-03-25T06:37:54,2016-03-25T19:02:47,0.57,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-26,45,34.9,38.9,38.9,28,32,30.7,72.2,0,0,0,,0,0,20.8,18,39.1,1025.7,65.6,9.9,203.9,17.7,6,,2016-03-26T06:36:09,2016-03-26T19:03:56,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-27,41.2,34.8,37.5,36,29.3,33.2,29.9,74,0,0,0,,0,0,,13.7,108.4,1028.8,88.1,9.9,254.9,22,8,,2016-03-27T06:34:25,2016-03-27T19:05:04,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-28,46.1,38,41.1,39.7,31.1,35,38.2,89.2,0.412,100,41.67,rain,0,0,20.8,14.8,89.1,1007.7,99.1,7.2,54.5,4.8,2,,2016-03-28T06:32:41,2016-03-28T19:06:11,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-29,51.2,39.8,45.2,51.2,30.6,37.7,27.1,50.4,0,0,0,,0,0,40.2,27.6,296.9,1005.6,57.6,9.9,256.8,22.1,8,,2016-03-29T06:30:58,2016-03-29T19:07:19,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-30,57.8,34.7,44.2,57.8,27.2,39.4,18.6,37.1,0,0,0,,0,0,27.7,19.5,234.7,1023.1,33.6,9.9,271.3,23.4,9,,2016-03-30T06:29:14,2016-03-30T19:08:27,0.74,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-03-31,70.1,42.2,58,70.1,34.1,55.8,40.6,53.3,0,0,0,,0,0,48.5,35.5,213.8,1013.4,79.8,9.9,245.5,21.3,8,,2016-03-31T06:27:31,2016-03-31T19:09:35,0.75,Partially cloudy,Partly cloudy throughout the day.,wind,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-01,69.2,61.1,63.6,69.2,61.1,63.6,57.2,80,0.049,100,4.17,rain,0,0,35.5,27.4,211,1002,89.9,9.9,128.2,11.1,4,,2016-04-01T06:25:48,2016-04-01T19:10:43,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-02,60.1,43.9,49.9,60.1,40,47.2,40.2,71.1,0.319,100,29.17,rain,0,0,24.2,17.1,225.7,999.1,93.2,8.8,88,7.5,4,,2016-04-02T06:24:05,2016-04-02T19:11:50,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-03,42.9,29,35.2,42.1,16.5,26.1,21.9,62.1,0.482,100,25,"rain,snow",0,0,44,27.7,299.5,999.8,77,7.9,195.7,16.9,8,,2016-04-03T06:22:22,2016-04-03T19:12:58,0.87,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-04,29.9,24.2,27.3,24.2,14,17.8,17.8,70.7,0.407,100,50,"rain,snow",0,0,49.5,18.1,10.8,1016.5,88.9,4.7,84.9,7.4,3,,2016-04-04T06:20:40,2016-04-04T19:14:06,0.91,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-05,37.1,22.9,29.6,29,8.3,19.5,9.6,45.9,0,0,0,,0,0.1,26.3,19.3,343.9,1023.2,46.2,9.9,278.2,24,9,,2016-04-05T06:18:58,2016-04-05T19:15:13,0.94,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-06,41,25.7,34.2,33.8,20.1,27.5,14.2,44.4,0,0,0,,0,0,30.3,23.8,188.6,1025.3,57.9,9.9,243.6,21,9,,2016-04-06T06:17:17,2016-04-06T19:16:21,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-07,56.9,42.1,51.2,56.9,36.2,49.6,46.4,83.9,1.026,100,50,rain,0,0,35.5,26,174.6,1006.1,95.7,7.4,53.9,4.6,2,,2016-04-07T06:15:36,2016-04-07T19:17:28,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-08,52,38,47.3,52,27.5,41.9,35,64.8,0.001,100,4.17,rain,0,0,39.1,21.8,245.3,999.3,67.2,9.9,217,18.8,7,,2016-04-08T06:13:56,2016-04-08T19:18:36,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-09,44.2,33,38.7,39.6,25.6,32.6,23.9,55.5,0,0,0,,0,0,24.1,18.1,295.6,1008,66.1,9.9,190,16.6,9,,2016-04-09T06:12:16,2016-04-09T19:19:43,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-10,48.9,30.8,39.9,44.4,21,32.8,12,34.2,0,0,0,,0,0,26.5,19.5,289.8,1021.3,35.9,9.9,297.8,25.8,9,,2016-04-10T06:10:36,2016-04-10T19:20:51,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-11,57.9,42.2,49.6,57.9,35,46.6,33.4,54.9,0.011,100,4.17,rain,0,0,39.7,25.2,195.8,1021.9,93.7,9.9,216.6,18.9,7,,2016-04-11T06:08:57,2016-04-11T19:21:59,0.14,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-12,60.2,44.9,53.9,60.2,38.3,52.6,43.5,68.9,0.204,100,16.67,rain,0,0,35.4,23.9,231.8,1016.4,80.3,8.8,67.8,5.8,2,,2016-04-12T06:07:19,2016-04-12T19:23:06,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-13,50,38.6,43.4,46.8,30.9,38.1,27.6,54.1,0,0,0,,0,0,19.8,14.7,16,1027.3,18.8,9.9,300,25.9,9,,2016-04-13T06:05:41,2016-04-13T19:24:14,0.25,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-14,48.9,38.7,43.1,42.8,31.1,38.2,28.3,56.5,0,0,0,,0,0,23,19.8,42.8,1028.2,24.7,9.9,289,25,9,,2016-04-14T06:04:04,2016-04-14T19:25:21,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-15,51.4,37.8,45.4,51.4,32.7,41.5,23.4,42.6,0,0,0,,0,0,32.8,21.5,33.2,1030.1,6.3,9.9,306.5,26.5,9,,2016-04-15T06:02:28,2016-04-15T19:26:29,0.28,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-16,53.2,42,46.3,53.2,33.9,42.2,27.6,48.2,0,0,0,,0,0,33.9,24.9,28.8,1031.5,45,9.9,308.8,26.7,9,,2016-04-16T06:00:52,2016-04-16T19:27:37,0.31,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-17,53.5,38.6,47.1,53.5,33,44.7,31.1,54.7,0,0,0,,0,0,,9.2,68.5,1028.9,18.6,9.9,300.6,26.1,9,,2016-04-17T05:59:18,2016-04-17T19:28:44,0.35,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-18,66,43.8,51.1,66,40.5,49.5,33.9,53.3,0,0,0,,0,0,21.9,19.5,85.8,1022.5,64.6,9.9,286.6,24.6,9,,2016-04-18T05:57:44,2016-04-18T19:29:52,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-19,53,44.1,47.6,53,38.7,44.5,37.2,68.3,0.019,100,4.17,rain,0,0,28.8,13.7,65.4,1016.4,75.4,9.8,193.5,16.6,7,,2016-04-19T05:56:10,2016-04-19T19:30:59,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-20,51.9,44.9,48.6,51.9,39.7,45.1,26.4,42.2,0,0,0,,0,0,25.3,16.1,41.3,1022,28.2,9.9,315.5,27.2,9,,2016-04-20T05:54:38,2016-04-20T19:32:07,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-21,76.9,42.9,58.1,76.9,36.9,56.5,31,40.1,0,0,0,,0,0,27.7,14.8,224.5,1017.5,36.9,9.9,305.5,26.4,9,,2016-04-21T05:53:06,2016-04-21T19:33:15,0.48,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-22,78.2,57.8,65.3,78.2,57.8,65.3,46.5,52.1,0.003,100,8.33,rain,0,0,28.9,18.1,215,1011.6,90.2,9.9,230.1,19.7,7,,2016-04-22T05:51:36,2016-04-22T19:34:22,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-23,64.7,53,58.2,64.7,53,58.2,48.3,72.6,0.094,100,33.33,rain,0,0,26.4,17,326.2,1009.5,83.8,9.4,183.3,15.9,6,,2016-04-23T05:50:06,2016-04-23T19:35:29,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-24,51.1,41.8,46.9,51.1,36.4,42.8,24.9,42.9,0,0,0,,0,0,25.5,14.9,52.7,1016.3,32.6,9.9,313.2,27,9,,2016-04-24T05:48:37,2016-04-24T19:36:37,0.58,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-25,55.4,43.9,49.5,55.4,40,48.3,37.1,63.4,0,0,0,,0,0,17.2,10.3,172.2,1015.9,91.5,9.9,269.6,23.3,9,,2016-04-25T05:47:10,2016-04-25T19:37:44,0.62,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-26,53.9,37.1,42.6,53.9,29.6,36,34,72.7,0.264,100,16.67,rain,0,0,24.1,20.5,47.5,1010.8,94.4,8.5,109.4,9.3,5,,2016-04-26T05:45:43,2016-04-26T19:38:51,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-27,62,36.9,47.4,62,32,45,31.7,58,0,0,0,,0,0,23.6,19.3,222.4,1011.1,34.7,9.9,326.7,28.3,10,,2016-04-27T05:44:17,2016-04-27T19:39:59,0.69,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-28,52.2,40.6,48,52.2,36,45.3,22.3,37.1,0,0,0,,0,0,25.3,18.1,110,1016.5,44.6,9.9,239.6,20.8,9,,2016-04-28T05:42:53,2016-04-28T19:41:06,0.72,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-29,50.2,44,46.9,50.2,40.1,42.6,34.4,62,0,0,0,,0,0,17.2,19.5,113.4,1020.9,68.2,9.9,286.9,24.9,9,,2016-04-29T05:41:30,2016-04-29T19:42:13,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-04-30,55.3,42,49.2,55.3,36.6,47.1,33.1,54.7,0,0,0,,0,0,19.7,20.5,142.8,1022.9,35.7,9.9,256,22.2,8,,2016-04-30T05:40:08,2016-04-30T19:43:19,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-05-01,53.1,43,47.3,53.1,39,44.7,34,60.9,0.099,100,16.67,rain,0,0,,14.8,161.4,1023.5,90.3,9.6,130.5,11.3,5,,2016-05-01T05:38:47,2016-05-01T19:44:26,0.82,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-05-02,51.2,43,47.2,51.2,39.6,43.8,45.4,93.6,0.391,100,29.17,rain,0,0,18.3,13.6,37,1015.6,100,2.6,122.3,10.4,4,,2016-05-02T05:37:27,2016-05-02T19:45:32,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2016-05-03,49.1,45,46.8,47.1,42.7,44.5,43.3,87.6,0.109,100,29.17,rain,0,0,,8,71.9,1012.6,93.3,9.9,85.5,7.4,3,,2016-05-03T05:36:09,2016-05-03T19:46:39,0.89,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
